state_fips,county_fips,census_year,pnsp_year,harvested_cropland_acres,group_acres,coverage,n_crop_groups,n_suppressed_crop_records,shannon_H,effective_n_crops,top1_share,top3_share,dominant_crop,stratum,high_input_acres,high_input_share,total_kg_high,insecticide_kg_high,neonic_kg_high,insecticide_kg_low,insecticide_g_per_acre_high,insecticide_g_per_acre_low,total_g_per_acre_high
36,25,2017,2018,53990.0,53761.0,0.995758,8,5,0.503347,1.654248,0.851305,0.990067,Hay & haylage,Hay & small grains,523.0,0.009728,21798.7,746.2,12.9,672.7,13.821078,12.459715,403.754399
36,27,2017,2018,32371.0,31108.0,0.960984,8,2,0.94788,2.580234,0.7139,0.932365,Hay & haylage,Hay & small grains,1824.0,0.058634,37329.6,6161.7,113.0,5948.8,190.346298,183.769423,1153.180316
36,29,2017,2018,79342.0,77537.0,0.97725,11,6,1.306906,3.694724,0.544682,0.886609,Hay & haylage,Hay & small grains,4912.0,0.06335,61148.6,810.0,175.7,825.4,10.208969,10.403065,770.696479
36,31,2017,2018,18500.0,17671.0,0.955189,12,7,0.505468,1.657761,0.873691,0.977307,Hay & haylage,Hay & small grains,382.0,0.021617,6187.8,571.9,10.2,534.8,30.913514,28.908108,334.475676
36,33,2017,2018,61482.0,61067.0,0.99325,13,1,0.939722,2.55927,0.664876,0.946551,Hay & haylage,Hay & small grains,1045.0,0.017112,27414.3,299.6,3.5,242.2,4.872971,3.939364,445.89148
36,37,2017,2018,133858.0,135152.0,1.009667,14,5,1.563015,4.77319,0.355866,0.799574,Corn,Corn / soybean,21992.0,0.16272,133124.8,2065.1,271.7,2068.9,15.427543,15.455931,994.522554
36,39,2017,2018,11197.0,10959.0,0.978744,7,3,0.757691,2.133344,0.778264,0.981659,Hay & haylage,Hay & small grains,1259.0,0.114883,13885.8,2539.5,68.1,2471.5,226.801822,220.728767,1240.135751
36,43,2017,2018,54066.0,53177.0,0.983557,11,6,0.884098,2.420799,0.683641,0.970702,Hay & haylage,Hay & small grains,363.0,0.006826,18003.7,423.4,17.5,332.6,7.831169,6.15174,332.994858
36,45,2017,2018,143762.0,143025.0,0.994873,13,1,0.907337,2.477715,0.655927,0.970551,Hay & haylage,Hay & small grains,529.0,0.003699,111386.3,411.7,12.9,571.9,2.863761,3.978103,774.796539
36,49,2017,2018,94878.0,93566.0,0.986172,11,3,0.776355,2.173536,0.643898,0.986138,Hay & haylage,Hay & small grains,185.0,0.001977,52761.7,44.0,0.3,60.5,0.463753,0.637661,556.100466
36,51,2017,2018,131567.0,131322.0,0.998138,11,3,1.479105,4.389017,0.410586,0.834232,Corn,Corn / soybean,2844.0,0.021657,138287.8,1352.2,98.7,1352.7,10.277653,10.281454,1051.082718
36,53,2017,2018,87665.0,87304.0,0.995882,12,6,1.173031,3.231772,0.561234,0.925628,Hay & haylage,Hay & small grains,2610.0,0.029896,27406.8,654.5,31.9,531.8,7.465921,6.066275,312.631039
36,55,2017,2018,69903.0,70006.0,1.001473,13,5,1.722889,5.600684,0.340599,0.703925,Corn,Corn / soybean,8967.0,0.128089,108474.6,3562.1,803.5,3717.4,50.957756,53.179406,1551.787477
36,57,2017,2018,70918.0,70687.0,0.996743,11,3,0.941052,2.562676,0.671099,0.965086,Hay & haylage,Hay & small grains,672.0,0.009507,32453.3,963.0,17.5,966.2,13.579063,13.624186,457.617248
36,63,2017,2018,93999.0,95909.0,1.020319,10,4,1.607759,4.991614,0.335818,0.789874,Corn,Corn / soybean,9746.0,0.101617,135267.3,5627.5,556.3,6310.0,59.867658,67.128374,1439.029139
36,65,2017,2018,92679.0,91679.0,0.98921,9,10,1.14548,3.143949,0.55751,0.940728,Hay & haylage,Hay & small grains,2786.0,0.030389,48667.0,1060.2,47.0,763.2,11.439485,8.234875,525.113564
36,67,2017,2018,91655.0,91172.0,0.99473,12,4,1.391199,4.019667,0.40066,0.881707,Corn,Corn / soybean,2963.0,0.032499,52241.9,2145.9,117.2,1813.7,23.412798,19.788337,569.98418
36,69,2017,2018,136315.0,136846.0,1.003895,16,5,1.554128,4.730959,0.369759,0.838746,Corn,Corn / soybean,5282.0,0.038598,108457.1,1745.2,297.4,1760.5,12.8027,12.91494,795.635843
36,71,2017,2018,37078.0,36210.0,0.97659,10,4,1.23168,3.426983,0.609224,0.888622,Hay & haylage,Hay & small grains,6682.0,0.184535,66167.0,12815.9,237.4,12426.3,345.647014,335.139436,1784.535304
36,73,2017,2018,93030.0,94131.0,1.011835,11,1,1.631659,5.112349,0.363207,0.734636,Corn,Corn / soybean,19432.0,0.206436,257722.9,13352.9,984.4,13373.7,143.533269,143.756853,2770.320327
36,75,2017,2018,30902.0,30176.0,0.976506,8,5,1.197128,3.310594,0.595341,0.88809,Hay & haylage,Hay & small grains,3260.0,0.108033,37285.4,2312.4,73.2,2026.3,74.830108,65.571808,1206.569154
36,77,2017,2018,65997.0,65441.0,0.991575,10,8,0.699523,2.012792,0.776256,0.979569,Hay & haylage,Hay & small grains,419.0,0.006403,14339.5,363.5,15.2,274.6,5.507826,4.160795,217.275028
36,83,2017,2018,38332.0,37396.0,0.975582,10,5,1.015011,2.759393,0.632153,0.941705,Hay & haylage,Hay & small grains,1839.0,0.049176,41384.7,4752.6,96.8,4693.1,123.985182,122.432954,1079.638422
36,89,2017,2018,150423.0,149924.0,0.996683,12,5,0.795539,2.215634,0.693018,0.985192,Hay & haylage,Hay & small grains,460.0,0.003068,54162.9,420.2,11.9,587.1,2.793456,3.902994,360.070601
36,91,2017,2018,35821.0,34088.0,0.951621,9,1,0.85873,2.360162,0.633419,0.972512,Hay & haylage,Hay & small grains,858.0,0.02517,37884.2,4051.4,71.3,4047.8,113.101253,113.000754,1057.597499
36,95,2017,2018,52862.0,52854.0,0.999849,12,3,0.715013,2.044213,0.78942,0.970371,Hay & haylage,Hay & small grains,1383.0,0.026166,23852.1,3362.6,58.1,3338.9,63.610911,63.162574,451.214483
36,97,2017,2018,38951.0,38713.0,0.99389,11,4,1.15779,3.182891,0.629737,0.912252,Hay & haylage,Hay & small grains,1393.0,0.035983,7121.6,498.7,14.0,499.0,12.803266,12.810968,182.834844
36,99,2017,2018,86552.0,86118.0,0.994986,15,4,1.554995,4.735063,0.361794,0.86191,Corn,Corn / soybean,2950.0,0.034255,60537.2,319.5,50.6,318.5,3.691422,3.679869,699.431556
36,101,2017,2018,203734.0,200683.0,0.985025,16,1,1.213644,3.365727,0.5843,0.89324,Hay & haylage,Hay & small grains,6176.0,0.030775,60575.2,2517.4,84.9,625.8,12.356308,3.071652,297.324943
36,105,2017,2018,20039.0,19731.0,0.98463,5,3,0.212395,1.236636,0.954893,0.99706,Hay & haylage,Hay & small grains,165.0,0.008362,5790.7,552.6,9.2,523.6,27.576226,26.129048,288.971506
36,107,2017,2018,43887.0,42721.0,0.973432,7,5,0.750767,2.118624,0.733574,0.981063,Hay & haylage,Hay & small grains,253.0,0.005922,8853.9,680.7,36.8,658.0,15.510288,14.99305,201.743113
36,109,2017,2018,51122.0,50308.0,0.984077,13,2,1.24287,3.465547,0.594955,0.900592,Hay & haylage,Hay & small grains,1303.0,0.0259,17781.0,1568.0,59.6,1538.3,30.671726,30.090763,347.815031
36,111,2017,2018,18016.0,17636.0,0.978908,7,5,1.274265,3.576071,0.493763,0.890565,Hay & haylage,Hay & small grains,7097.0,0.402416,205106.0,60433.6,810.3,58586.7,3354.440497,3251.926066,11384.658082
36,115,2017,2018,87802.0,87160.0,0.992688,11,3,0.763149,2.145021,0.679807,0.984821,Hay & haylage,Hay & small grains,1166.0,0.013378,65560.1,7836.6,120.2,7823.9,89.253092,89.108449,746.681169
36,117,2017,2018,95575.0,94478.0,0.988522,12,6,1.604811,4.976919,0.288427,0.789253,Corn,Corn / soybean,29340.0,0.310548,428430.2,37246.1,1934.4,37373.0,389.705467,391.03322,4482.659691
36,121,2017,2018,148788.0,147254.0,0.98969,10,5,1.163054,3.19969,0.433754,0.927133,Corn,Corn / soybean,8947.0,0.060759,149304.6,4932.7,259.4,4949.5,33.152539,33.265452,1003.472054
36,123,2017,2018,67518.0,67336.0,0.997304,17,4,1.778179,5.919069,0.384252,0.744906,Hay & haylage,Hay & small grains,8191.0,0.121644,36180.6,690.6,68.4,732.0,10.228384,10.841553,535.865991
37,1,2017,2018,25343.0,25610.0,1.010535,9,5,1.307425,3.696644,0.569856,0.874697,Hay & haylage,Hay & small grains,1784.0,0.06966,25569.4,515.4,15.4,270.2,20.336977,10.661721,1008.933433
37,3,2017,2018,18618.0,19179.0,1.030132,9,2,1.281346,3.601482,0.600813,0.864591,Hay & haylage,Hay & small grains,989.0,0.051567,40631.1,1814.6,8.7,2051.6,97.464819,110.194435,2182.355785
37,13,2017,2018,114813.0,124024.0,1.080226,10,3,1.286971,3.621801,0.477875,0.894972,Soybeans,Corn / soybean,11630.0,0.093772,360693.0,6575.9,642.1,4655.8,57.274873,40.551157,3141.569334
37,15,2017,2018,100830.0,105828.0,1.049569,9,5,1.852814,6.377744,0.330319,0.650565,Soybeans,Corn / soybean,35844.0,0.338701,385951.9,19931.6,3030.5,19320.5,197.675295,191.614599,3827.748686
37,17,2017,2018,61700.0,59489.0,0.964165,12,3,1.710307,5.53066,0.348384,0.758174,Corn,Corn / soybean,12694.0,0.213384,79483.8,3368.8,270.0,1775.1,54.599676,28.769854,1288.230146
37,19,2017,2018,20933.0,20112.0,0.96078,7,4,1.07932,2.942679,0.458681,0.96614,Soybeans,Corn / soybean,491.0,0.024413,25928.2,940.5,46.4,608.2,44.929059,29.054603,1238.628004
37,21,2017,2018,14350.0,13931.0,0.970801,9,3,0.65334,1.92195,0.825282,0.980475,Hay & haylage,Hay & small grains,1056.0,0.075802,27569.4,841.6,82.5,867.1,58.648084,60.425087,1921.212544
37,25,2017,2018,28292.0,31000.0,1.095716,9,5,1.462914,4.318527,0.425839,0.817097,Hay & haylage,Hay & small grains,384.0,0.012387,25149.7,691.5,1.4,153.3,24.441538,5.418493,888.933267
37,27,2017,2018,11984.0,10894.0,0.909045,7,2,1.050755,2.85981,0.688636,0.893795,Hay & haylage,Hay & small grains,364.0,0.033413,4755.4,227.5,0.4,28.3,18.983645,2.361482,396.812417
37,29,2017,2018,53445.0,52894.0,0.98969,4,5,0.920121,2.509595,0.578894,0.997467,Soybeans,Corn / soybean,0.0,0.0,83491.0,2284.8,70.5,2192.0,42.750491,41.014127,1562.185424
37,33,2017,2018,19052.0,18876.0,0.990762,8,3,1.478062,4.38444,0.432295,0.77384,Hay & haylage,Hay & small grains,2449.0,0.129741,37740.9,849.9,38.5,600.4,44.60949,31.513752,1980.941633
37,35,2017,2018,31460.0,34290.0,1.089955,10,2,1.462627,4.317285,0.350073,0.845961,Soybeans,Corn / soybean,845.0,0.024643,22144.8,611.0,9.8,185.1,19.421488,5.883662,703.903369
37,37,2017,2018,27195.0,27900.0,1.025924,12,3,1.185907,3.273656,0.682258,0.878172,Hay & haylage,Hay & small grains,898.0,0.032186,15357.3,327.4,2.8,153.2,12.038978,5.633388,564.710425
37,41,2017,2018,41625.0,44717.0,1.074282,8,6,1.751088,5.760868,0.359349,0.695351,Soybeans,Corn / soybean,16845.0,0.376702,116347.4,7727.4,1331.6,7598.3,185.643243,182.541742,2795.132733
37,47,2017,2018,101461.0,106316.0,1.047851,12,2,1.429719,4.177524,0.462997,0.845686,Soybeans,Corn / soybean,13099.0,0.123208,181812.9,7179.7,297.5,4937.3,70.76315,48.662047,1791.948631
37,49,2017,2018,58565.0,58921.0,1.006079,10,1,1.364567,3.914027,0.44692,0.858624,Soybeans,Corn / soybean,7627.0,0.129445,183412.1,3610.2,454.1,2651.1,61.644327,45.267651,3131.769828
37,51,2017,2018,31082.0,33954.0,1.092401,11,2,1.714263,5.552584,0.395771,0.700389,Soybeans,Corn / soybean,6344.0,0.186841,179737.4,4734.6,354.9,3549.9,152.326105,114.210797,5782.684512
37,53,2017,2018,34672.0,38004.0,1.096101,7,3,1.02219,2.779275,0.544732,0.988896,Soybeans,Corn / soybean,147.0,0.003868,51270.8,990.9,0.1,1053.6,28.579257,30.387633,1478.737886
37,57,2017,2018,37894.0,39507.0,1.042566,12,2,1.451215,4.268298,0.418508,0.891159,Hay & haylage,Hay & small grains,933.0,0.023616,37604.0,1653.8,11.1,1073.3,43.642793,28.323745,992.347073
37,59,2017,2018,33749.0,36123.0,1.070343,8,3,1.341012,3.822911,0.369488,0.901835,Hay & haylage,Hay & small grains,178.0,0.004928,25983.8,1109.3,3.2,446.7,32.869122,13.235948,769.913183
37,61,2017,2018,142837.0,151366.0,1.059711,12,3,1.698206,5.464135,0.396668,0.770285,Soybeans,Corn / soybean,20443.0,0.135057,208306.1,9543.9,503.3,6746.7,66.816721,47.23356,1458.348327
37,65,2017,2018,98642.0,104254.0,1.056893,12,2,1.84525,6.329681,0.401788,0.678593,Soybeans,Corn / soybean,32633.0,0.313014,408711.5,13986.1,1884.0,13359.5,141.78646,135.434196,4143.382129
37,67,2017,2018,12364.0,12258.0,0.991427,9,4,1.342128,3.82718,0.501387,0.86882,Hay & haylage,Hay & small grains,1131.0,0.092266,18416.6,478.5,16.4,337.2,38.701068,27.272727,1489.534131
37,69,2017,2018,37105.0,38067.0,1.025926,9,2,1.444721,4.240669,0.424121,0.85431,Soybeans,Corn / soybean,4099.0,0.107679,71523.2,1903.0,76.2,946.6,51.286889,25.511387,1927.589274
37,71,2017,2018,13301.0,13479.0,1.013382,7,6,0.999784,2.717694,0.62475,0.966986,Hay & haylage,Hay & small grains,135.0,0.010016,10077.2,201.3,0.8,151.2,15.1342,11.367566,757.627246
37,73,2017,2018,43874.0,47600.0,1.084925,7,5,1.345307,3.839365,0.507647,0.830357,Soybeans,Corn / soybean,13846.0,0.290882,130489.3,9596.4,1334.9,9503.4,218.726353,216.606646,2974.182887
37,77,2017,2018,27303.0,27458.0,1.005677,8,4,1.532596,4.630181,0.394421,0.761927,Hay & haylage,Hay & small grains,3929.0,0.143091,44172.8,1264.1,81.8,597.6,46.298942,21.887705,1617.873494
37,79,2017,2018,66612.0,69700.0,1.046358,10,5,1.817669,6.157489,0.396844,0.662052,Soybeans,Corn / soybean,23405.0,0.335796,409055.4,7247.4,960.8,5800.5,108.800216,87.078905,6140.866511
37,81,2017,2018,33102.0,34371.0,1.038336,11,2,1.581882,4.864101,0.370661,0.788164,Hay & haylage,Hay & small grains,2823.0,0.082133,39227.9,990.3,34.4,495.1,29.916621,14.9568,1185.061326
37,83,2017,2018,123274.0,126875.0,1.029211,12,6,1.595122,4.928928,0.382203,0.7968,Cotton,Southern row crops,62843.0,0.495314,485503.0,35220.9,4579.7,34634.8,285.712316,280.957866,3938.405503
37,85,2017,2018,59854.0,62266.0,1.040298,11,5,1.700955,5.479178,0.457312,0.705008,Soybeans,Corn / soybean,19105.0,0.306829,180337.2,6623.1,407.1,5592.4,110.654259,93.434023,3012.951515
37,89,2017,2018,18597.0,16774.0,0.901973,7,2,1.553299,4.727041,0.266484,0.788423,Hay & haylage,Hay & small grains,6283.0,0.374568,30721.4,1014.4,87.9,5973.2,54.546432,321.19159,1651.954616
37,91,2017,2018,53364.0,56019.0,1.049753,10,3,1.810098,6.111046,0.308681,0.716239,Soybeans,Corn / soybean,23254.0,0.415109,248692.2,11926.2,1761.3,11563.7,223.487745,216.694776,4660.299078
37,93,2017,2018,27545.0,27282.0,0.990452,7,5,1.433906,4.195052,0.375669,0.85408,Soybeans,Corn / soybean,5700.0,0.208929,58856.1,2177.9,406.6,1417.9,79.066981,51.475767,2136.725359
37,95,2017,2018,84879.0,93748.0,1.10449,6,3,1.333762,3.795296,0.433311,0.855602,Soybeans,Corn / soybean,13092.0,0.139651,218773.2,4033.9,388.6,2858.8,47.525301,33.680887,2577.471459
37,97,2017,2018,61586.0,64872.0,1.053356,10,2,1.330974,3.784729,0.433746,0.904412,Hay & haylage,Hay & small grains,168.0,0.00259,39848.2,1517.1,4.0,527.7,24.633845,8.568506,647.033417
37,101,2017,2018,118446.0,123185.0,1.04001,14,3,1.723567,5.604482,0.485895,0.715396,Soybeans,Corn / soybean,35014.0,0.284239,494914.5,7653.7,773.0,6031.8,64.617632,50.924472,4178.397751
37,103,2017,2018,45858.0,49119.0,1.071111,9,2,1.507071,4.51349,0.311264,0.863149,Soybeans,Corn / soybean,14784.0,0.300983,207557.7,4022.8,518.3,3087.0,87.722971,67.316499,4526.095774
37,105,2017,2018,16005.0,15851.0,0.990378,9,3,1.542209,4.674905,0.449498,0.819759,Soybeans,Corn / soybean,3364.0,0.212226,70696.4,3434.4,68.2,3255.4,214.582943,203.398938,4417.144642
37,107,2017,2018,82568.0,88051.0,1.066406,10,3,1.622175,5.064091,0.41468,0.767396,Soybeans,Corn / soybean,18156.0,0.206199,404137.5,5326.2,575.3,4044.2,64.506831,48.980234,4894.602025
37,109,2017,2018,25985.0,26836.0,1.03275,10,3,1.29609,3.654978,0.419138,0.905724,Hay & haylage,Hay & small grains,243.0,0.009055,22939.9,453.5,6.3,256.2,17.452376,9.859534,882.813161
37,117,2017,2018,97775.0,100397.0,1.026817,12,4,1.718082,5.573829,0.327809,0.747353,Soybeans,Corn / soybean,47295.0,0.47108,395312.4,21572.5,3271.0,20918.0,220.634109,213.940169,4043.082588
37,125,2017,2018,17909.0,18519.0,1.034061,9,3,1.69936,5.470445,0.362115,0.737567,Hay & haylage,Hay & small grains,2803.0,0.151358,45083.1,1578.9,5.6,1471.4,88.162376,82.159808,2517.343235
37,127,2017,2018,85870.0,86418.0,1.006382,12,4,1.777402,5.914471,0.397232,0.721655,Soybeans,Corn / soybean,38733.0,0.448205,442760.1,14692.9,1748.0,13869.1,171.106324,161.512752,5156.167462
37,131,2017,2018,101343.0,107171.0,1.057508,10,5,1.392478,4.024809,0.404867,0.852647,Cotton,Southern row crops,48928.0,0.456541,338678.9,29291.0,3848.3,28853.8,289.028349,284.714287,3341.907186
37,133,2017,2018,29784.0,28810.0,0.967298,10,1,1.514486,4.547081,0.434849,0.816626,Soybeans,Corn / soybean,4149.0,0.144012,129710.8,3113.8,328.7,2187.3,104.546065,73.438759,4355.049691
37,135,2017,2018,25012.0,25444.0,1.017272,9,2,1.473589,4.364874,0.475436,0.834971,Hay & haylage,Hay & small grains,1531.0,0.060171,18634.7,390.1,12.4,276.8,15.596514,11.066688,745.030385
37,137,2017,2018,36022.0,36396.0,1.010383,5,4,0.940684,2.561734,0.4975,0.990988,Soybeans,Corn / soybean,18.0,0.000495,85768.8,1229.5,80.3,761.5,34.131919,21.139859,2381.011604
37,139,2017,2018,68559.0,70610.0,1.029916,4,4,0.949769,2.585113,0.650998,0.947175,Soybeans,Corn / soybean,3730.0,0.052825,122916.8,5932.3,328.1,5748.5,86.528392,83.847489,1792.861623
37,141,2017,2018,31410.0,32295.0,1.028176,7,5,1.311639,3.712255,0.418641,0.878371,Soybeans,Corn / soybean,1255.0,0.038861,48689.3,1675.0,63.0,838.1,53.326966,26.682585,1550.120981
37,143,2017,2018,73020.0,83552.0,1.144234,9,4,1.351906,3.864787,0.542417,0.866239,Soybeans,Corn / soybean,7365.0,0.088149,140960.3,7920.4,720.8,7749.2,108.468913,106.124349,1930.434128
37,145,2017,2018,36385.0,38864.0,1.068132,9,5,1.516787,4.55756,0.385215,0.798271,Soybeans,Corn / soybean,5592.0,0.143886,67861.9,1760.8,69.2,1014.8,48.393569,27.890614,1865.1065
37,147,2017,2018,135203.0,136436.0,1.00912,11,2,1.50719,4.514027,0.512423,0.809141,Soybeans,Corn / soybean,31136.0,0.22821,424753.2,7469.2,934.0,4745.7,55.244336,35.100553,3141.595971
37,151,2017,2018,54527.0,56146.0,1.029692,11,4,1.445685,4.244757,0.403982,0.892744,Hay & haylage,Hay & small grains,1296.0,0.023083,53195.0,2320.2,35.1,1709.6,42.551397,31.353275,975.571735
37,153,2017,2018,15232.0,13642.0,0.895614,9,3,1.422257,4.146467,0.436006,0.885354,Soybeans,Corn / soybean,511.0,0.037458,35865.5,1318.2,113.0,624.8,86.541492,41.018908,2354.615284
37,155,2017,2018,192147.0,208255.0,1.083832,14,0,1.526579,4.602404,0.432287,0.850645,Soybeans,Corn / soybean,20428.0,0.098091,244323.0,8949.7,452.4,5627.1,46.57736,29.285391,1271.542101
37,157,2017,2018,32925.0,33883.0,1.029096,8,1,1.433033,4.191394,0.458873,0.817283,Hay & haylage,Hay & small grains,5574.0,0.164507,45709.9,1076.2,47.2,770.1,32.686409,23.389522,1388.303721
37,159,2017,2018,60433.0,67770.0,1.121407,13,2,1.607424,4.989939,0.333348,0.812749,Soybeans,Corn / soybean,1618.0,0.023875,32450.5,1351.2,18.5,326.5,22.358645,5.402677,536.966558
37,161,2017,2018,13115.0,12962.0,0.988334,6,4,0.638686,1.89399,0.811603,0.981176,Hay & haylage,Hay & small grains,244.0,0.018824,13936.8,525.5,41.0,592.9,40.068624,45.207777,1062.661075
37,163,2017,2018,177866.0,189895.0,1.06763,13,5,1.892149,6.633609,0.354822,0.666742,Soybeans,Corn / soybean,50844.0,0.267748,432667.0,16739.6,841.7,13425.4,94.113546,75.480418,2432.544725
37,165,2017,2018,27421.0,29410.0,1.072536,8,3,1.52746,4.606461,0.470962,0.794866,Soybeans,Corn / soybean,5400.0,0.183611,50707.6,1826.0,282.0,1008.7,66.591299,36.785675,1849.225046
37,167,2017,2018,49883.0,57160.0,1.145881,10,6,1.6373,5.14127,0.258467,0.662544,Soybeans,Corn / soybean,10793.0,0.188821,106039.9,3368.1,320.8,1083.7,67.519997,21.724836,2125.772307
37,169,2017,2018,23730.0,23480.0,0.989465,9,2,1.05362,2.868014,0.668995,0.91431,Hay & haylage,Hay & small grains,1844.0,0.078535,23660.9,467.7,20.2,343.8,19.709229,14.48799,997.088074
37,171,2017,2018,57966.0,53507.0,0.923076,8,3,1.467132,4.336778,0.391388,0.869083,Hay & haylage,Hay & small grains,4330.0,0.080924,66759.1,3852.4,59.3,1944.1,66.459649,33.538626,1151.694097
37,177,2017,2018,50232.0,55362.0,1.102126,3,5,1.028346,2.796436,0.476554,1.0,Soybeans,Corn / soybean,0.0,0.0,108108.1,3164.7,160.6,3145.1,63.001672,62.611483,2152.175904
37,181,2017,2018,14498.0,15105.0,1.041868,8,2,1.405863,4.079047,0.385369,0.821384,Soybeans,Corn / soybean,2531.0,0.16756,24107.9,679.1,24.5,371.0,46.840944,25.589737,1662.843151
37,183,2017,2018,36851.0,36233.0,0.98323,12,5,1.727362,5.625792,0.412994,0.727983,Soybeans,Corn / soybean,10318.0,0.284768,162975.2,7942.0,117.4,7562.3,215.51654,205.212884,4422.544843
37,185,2017,2018,20314.0,19776.0,0.973516,9,3,1.381787,3.982013,0.468649,0.856088,Soybeans,Corn / soybean,1534.0,0.077569,34259.8,1169.3,87.2,297.9,57.561288,14.664763,1686.511765
37,187,2017,2018,67996.0,70365.0,1.03484,8,7,1.400376,4.056725,0.45345,0.86391,Soybeans,Corn / soybean,11076.0,0.157408,186616.0,8452.7,861.9,8359.2,124.311724,122.936643,2744.514383
37,191,2017,2018,123617.0,136030.0,1.100415,13,0,1.680916,5.370471,0.450364,0.76417,Soybeans,Corn / soybean,22058.0,0.162155,482820.9,7500.0,842.0,5153.2,60.671267,41.686823,3905.780758
37,193,2017,2018,34798.0,35692.0,1.025691,10,3,1.131902,3.101549,0.583632,0.918553,Hay & haylage,Hay & small grains,609.0,0.017063,22429.4,1111.5,11.3,890.0,31.941491,25.576183,644.560032
37,195,2017,2018,95746.0,98689.0,1.030738,10,4,1.729587,5.638323,0.415203,0.686753,Soybeans,Corn / soybean,35838.0,0.363141,445234.4,6726.7,789.4,5309.4,70.255676,55.452969,4650.161887
37,197,2017,2018,44370.0,47284.0,1.065675,11,0,1.550726,4.714892,0.345635,0.837493,Soybeans,Corn / soybean,3309.0,0.069981,71547.0,3712.5,41.2,1591.9,83.6714,35.877845,1612.508452
38,1,2017,2018,289199.0,289199.0,1.0,11,0,1.714521,5.554016,0.298158,0.768191,Wheat,Hay & small grains,0.0,0.0,86825.1,1466.9,0.0,252.3,5.072286,0.87241,300.226142
38,3,2017,2018,722914.0,722416.0,0.999311,11,3,1.163495,3.201101,0.564377,0.938457,Soybeans,Corn / soybean,66.0,9.1e-05,575390.8,7416.4,24.1,3651.9,10.259035,5.051638,795.932573
38,5,2017,2018,503944.0,503791.0,0.999696,11,5,1.660751,5.263263,0.402665,0.769686,Soybeans,Corn / soybean,0.0,0.0,446676.6,9884.2,5.2,9023.6,19.613687,17.905958,886.36158
38,7,2017,2018,87556.0,86813.0,0.991514,8,4,1.26408,3.539835,0.508495,0.885202,Hay & haylage,Hay & small grains,0.0,0.0,42324.8,985.2,0.0,123.2,11.252227,1.407099,483.402622
38,9,2017,2018,765191.0,762814.0,0.996894,11,8,1.580159,4.855728,0.36075,0.833655,Wheat,Hay & small grains,0.0,0.0,639780.0,14390.0,9.4,13285.0,18.805762,17.361678,836.104972
38,11,2017,2018,232332.0,230921.0,0.993927,11,3,1.525263,4.59635,0.406836,0.834428,Wheat,Hay & small grains,0.0,0.0,123757.2,3331.9,0.0,279.4,14.341115,1.202589,532.673932
38,13,2017,2018,315550.0,314027.0,0.995174,11,3,1.83312,6.253368,0.380681,0.69822,Wheat,Hay & small grains,0.0,0.0,109570.5,2368.5,0.0,73.5,7.505942,0.232927,347.236571
38,15,2017,2018,341199.0,340713.0,0.998576,14,1,1.900958,6.692301,0.295181,0.653233,Hay & haylage,Hay & small grains,187.0,0.000549,393421.4,10514.7,35.7,4080.2,30.816913,11.958417,1153.055548
38,17,2017,2018,1045202.0,1044445.0,0.999276,12,3,1.148029,3.151976,0.563798,0.941457,Soybeans,Corn / soybean,17627.0,0.016877,884218.1,12760.2,35.6,7176.4,12.208358,6.866041,845.978194
38,19,2017,2018,823328.0,823219.0,0.999868,13,2,1.451948,4.271429,0.359392,0.909367,Wheat,Hay & small grains,21.0,2.6e-05,435696.9,9002.8,30.9,8583.6,10.934646,10.425493,529.189946
